left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y,Lapdist
-437.6077467,-130.4759748,-436.7837081,-120.6854161,-437.4686584,-128.8234406,854.9481557
-439.1103976,-130.3480429,-438.2836372,-120.555031,-438.9709778,-128.6966095,856.4537413
-440.6111294,-130.2197599,-439.7839671,-120.4246686,-440.4718018,-128.56987,857.959724
-442.1081132,-130.0920804,-441.2769011,-120.2984977,-441.9681396,-128.4428711,859.45798
-443.6500448,-129.9597541,-442.8207323,-120.1666969,-443.5105286,-128.3122559,861.0074271
-445.1763767,-129.8293117,-444.3527836,-120.0379431,-445.0379639,-128.1837769,862.5448791
-446.6891011,-129.7005603,-445.8630527,-119.9104599,-446.550354,-128.0561676,864.0605192
-448.1857341,-129.572358,-447.3673129,-119.7838049,-448.0484924,-127.9309082,865.5701019
-449.7333803,-129.4410224,-448.9095849,-119.6543368,-449.5953064,-127.800705,867.1177986
-451.2763414,-129.308972,-450.4551441,-119.5242462,-451.1388855,-127.6711578,868.668823
-452.8117921,-129.1774634,-451.9932063,-119.3931155,-452.6750183,-127.5426407,870.2124651
-454.3329828,-129.0466768,-453.5124866,-119.2639212,-454.1961365,-127.415062,871.7372286
-455.8381281,-128.9164591,-455.0211604,-119.1358372,-455.7022095,-127.2892609,873.2513297
-457.3844915,-128.7841741,-456.5636165,-119.0033755,-457.2481384,-127.1595154,874.799463
-458.9136124,-128.6510598,-458.0967482,-118.8715089,-458.7783508,-127.0317001,876.3382552
-460.427743,-128.5189398,-459.6081824,-118.7409716,-460.29245,-126.9047928,877.855316
-461.9250797,-128.3880855,-461.1123421,-118.6115486,-461.7914124,-126.7801819,879.3650335
-463.4608535,-128.2546275,-462.6495042,-118.4778513,-463.3279114,-126.6526718,880.9079989
-464.978466,-128.1220158,-464.1792946,-118.3449224,-464.8482056,-126.5284042,882.4435537
-466.4816218,-127.9912638,-465.6868941,-118.2155972,-466.3527527,-126.4060898,883.95669
-468.0195467,-127.8574527,-467.2332569,-118.0834235,-467.8928223,-126.282196,885.5086912
-469.5420807,-127.7264068,-468.7609563,-117.9543285,-469.4169006,-126.1603699,887.0418353
-471.0478133,-127.5978647,-470.2750849,-117.8259266,-470.9247131,-126.0411377,888.5613987
-472.5879723,-127.4649198,-471.8200856,-117.6965276,-472.4665222,-125.9199371,890.1118086
-474.1128769,-127.3363584,-473.3426573,-117.5689726,-473.9916992,-125.7996674,891.639714
-475.6216982,-127.2093662,-474.8492712,-117.4431316,-475.5007629,-125.6803131,893.1515742
-477.1625532,-127.080023,-476.3856635,-117.3149856,-477.0414429,-125.5577393,894.6933015
-478.6845734,-126.953212,-477.8968341,-117.18836,-478.5621033,-125.4350662,896.2097679
-480.2242756,-126.8250078,-479.4290339,-117.061161,-480.1008606,-125.3097382,897.7472386
-481.7437715,-126.6998541,-480.928409,-116.9371189,-481.6170959,-125.1831055,899.2517359
-483.249049,-126.5755229,-482.3884991,-116.8163265,-483.114624,-125.0510559,900.716814
-484.7840564,-126.4483294,-483.8623963,-116.6958722,-484.6383972,-124.9070511,902.1956251
-486.3054055,-126.3210578,-485.3015258,-116.5776623,-486.1437378,-124.7519531,903.6396013
-487.8623197,-126.1899735,-486.7255273,-116.4599039,-487.6734314,-124.5732346,905.0684635
-489.4118055,-126.0591064,-488.091566,-116.3504407,-489.1818542,-124.3681107,906.4388809
-490.9537276,-125.9261654,-489.4137025,-116.2485626,-490.6681519,-124.1315918,907.7649367
-492.532732,-125.7873595,-490.7398825,-116.1515452,-492.1725769,-123.8516769,909.0946607
-494.1086514,-125.6459819,-492.0343751,-116.0635436,-493.6509705,-123.5316544,910.3921411
-495.7240821,-125.4980473,-493.3543382,-115.9783545,-495.1421814,-123.1604462,911.7148504
-497.3367798,-125.345228,-494.6712028,-115.8963749,-496.6040955,-122.7480316,913.0342643
-498.9521569,-125.1854452,-495.9823316,-115.8195572,-498.0353699,-122.2941895,914.3476415
-500.6154643,-125.0097786,-497.3298182,-115.7427458,-499.4720459,-121.7848129,915.6973155
-502.2935303,-124.8209307,-498.6707108,-115.6639254,-500.8730469,-121.2305298,917.0405227
-504.0295954,-124.6089011,-500.0523007,-115.5712889,-502.2719116,-120.6149139,918.4252148
-505.7839725,-124.3621964,-501.4483669,-115.4882618,-503.6291504,-119.9517975,919.8237477
-507.6123106,-124.055657,-502.8839564,-115.3884751,-504.9733887,-119.2184525,921.2628011
-509.4932994,-123.6995592,-504.3106826,-115.2397935,-506.2637939,-118.4279251,922.6972535
-511.4566544,-123.2598549,-505.7592204,-114.9954979,-507.5257568,-117.55793,924.1662472
-513.4309134,-122.683427,-507.2113842,-114.6857525,-508.7217102,-116.6278763,925.6510778
-515.4124611,-121.942706,-508.7092919,-114.284718,-509.875946,-115.6175537,927.2017409
-517.3985357,-121.0238749,-510.1523719,-113.7470584,-510.9499817,-114.5480423,928.7417271
-519.2465646,-119.776685,-511.4917989,-112.9883943,-511.9580078,-113.3964996,930.2810894
-520.8690442,-118.2547849,-512.5419962,-111.9454758,-512.8694458,-112.1935806,931.7611547
-522.2137763,-116.4539287,-513.3693436,-110.7056775,-513.6977539,-110.9191208,933.2516591
-523.2536298,-114.3049161,-514.0236409,-109.3588219,-514.4200439,-109.5712433,934.7490318
-523.8304419,-112.0543148,-514.3604151,-107.8821009,-515.0335693,-108.1786728,936.2636676
-524.07498,-109.8268384,-514.466218,-106.3501268,-515.5529175,-106.7433243,937.7992909
-524.1775846,-107.7524445,-514.4581677,-104.8094201,-515.9973755,-105.2754898,939.3400187
-524.180425,-105.787334,-514.3676696,-103.305347,-516.3677368,-103.8112335,940.8468119
-524.0848482,-103.8991474,-514.2482884,-101.793514,-516.6878662,-102.3157349,942.363351
-523.9530701,-102.1375503,-514.1247262,-100.2802286,-516.9708862,-100.8180847,943.8816725
-523.8022051,-100.4589268,-513.9829548,-98.75150875,-517.2319946,-99.31646729,945.4169522
-523.6251095,-98.868961,-513.8307827,-97.19291578,-517.4882813,-97.81880188,946.9829561
-523.4416022,-97.39128887,-513.7010612,-95.5826687,-517.7634277,-96.33696747,948.59842
-523.2651515,-96.02201697,-513.609098,-93.85587069,-518.0942993,-94.86203766,950.3276651
-523.0941898,-94.70906994,-513.557009,-92.01620943,-518.503479,-93.41286469,952.1680636
-522.944481,-93.33713806,-513.5665169,-90.10672666,-518.9978638,-91.9776535,954.07757
-522.8332619,-91.9223758,-513.6672499,-88.1719698,-519.5672607,-90.58604431,956.0149475
-522.7997466,-90.42314278,-513.8389221,-86.16288872,-520.2263794,-89.19968414,958.0313497
-522.9122399,-88.93480483,-514.108596,-84.12460639,-520.9553223,-87.86557007,960.0873942
-523.1443651,-87.42169355,-514.5870482,-82.08882999,-521.7669067,-86.56327057,962.1786383
-523.6162669,-86.03072102,-515.2924075,-80.13816297,-522.635437,-85.33638,964.2529174
-524.2652507,-84.70595163,-516.2723043,-78.30100375,-523.5803833,-84.15715027,966.3350681
-525.0719937,-83.46377155,-517.5477313,-76.63251584,-524.5994263,-83.034729,968.4352029
-526.0450132,-82.34429584,-519.0141662,-75.09864023,-525.6890259,-81.97743225,970.5572787
-527.1595194,-81.36299576,-520.6790695,-73.7114373,-526.8483276,-80.99556732,972.7243585
-528.3913222,-80.53366427,-522.4809101,-72.47672917,-528.0717773,-80.09806824,974.908651
-529.7215684,-79.86974551,-524.411465,-71.42227537,-529.3571777,-79.29006195,977.1084044
-531.1735583,-79.42734792,-526.4036247,-70.65795374,-530.7012329,-78.55899048,979.2421541
-532.6986418,-79.24951642,-528.390661,-70.16743433,-532.0643921,-77.91239166,981.2888399
-534.2659551,-79.21606249,-530.4428631,-70.01536963,-533.4798584,-77.32423401,983.3466681
-535.8434249,-79.4479394,-532.4803548,-69.99427529,-534.9072876,-76.81643677,985.384269
-537.4070303,-79.78415174,-534.4677813,-70.00052051,-536.3823242,-76.37329865,987.3717053
-538.8965872,-80.15778224,-536.3510853,-69.98692935,-537.8570557,-76.00421143,989.2550583
-540.354638,-80.53981545,-538.2085794,-69.98073032,-539.3703003,-75.69665527,991.1125628
-541.7491265,-80.91236951,-540.0021387,-70.02989669,-540.8731079,-75.45540619,992.9067958
-543.1225661,-81.29915971,-541.8086669,-70.20692502,-542.4088135,-75.27349854,994.7219771
-544.4518335,-81.68294413,-543.5536512,-70.48592047,-543.9279175,-75.15164185,996.4891242
-545.7728916,-82.07430997,-545.2923089,-70.81665701,-545.4745483,-75.08561707,998.2589596
-547.0411202,-82.45862039,-546.9739644,-71.15741354,-546.9972534,-75.0765686,999.9747918
-548.3171672,-82.84546721,-548.6466102,-71.53661988,-548.5421753,-75.1215744,1001.689884
-549.5622264,-83.22182274,-550.261079,-71.92275799,-550.0574341,-75.21529388,1003.349888
-550.829684,-83.60630413,-551.8730721,-72.30596894,-551.5913696,-75.35692596,1005.006804
-552.0794502,-83.98459426,-553.4352253,-72.66733993,-553.0914917,-75.53663635,1006.610211
-553.3573146,-84.36380698,-555.0038906,-73.03234486,-554.6079712,-75.75699615,1008.220782
-554.6272534,-84.72255106,-556.5242279,-73.40024332,-556.0878296,-76.00493622,1009.784999
-555.9214076,-85.06953582,-558.0549091,-73.79336105,-557.5829468,-76.28781891,1011.365355
-557.2354455,-85.41229055,-559.5988658,-74.20596435,-559.0926514,-76.60621643,1012.963493
-558.5428069,-85.75307718,-561.0972426,-74.61321733,-560.5629272,-76.94335938,1014.516228
-559.8969108,-86.10835573,-562.6072293,-75.01990736,-562.0483398,-77.30643463,1016.080024
-561.3174112,-86.48126713,-564.1252109,-75.4280703,-563.5510864,-77.68817139,1017.651923
-562.7309393,-86.85623252,-565.5993698,-75.82409907,-565.015686,-78.06897736,1019.178351
-564.1822018,-87.24900511,-567.0880732,-76.22539281,-566.4990234,-78.45999146,1020.720192
-565.6622588,-87.65794657,-568.5942774,-76.63161306,-568.0018311,-78.85960388,1022.280213
-567.1190137,-88.06259649,-570.0584312,-77.02717717,-569.4664307,-79.24971771,1023.79686
-568.595594,-88.46925401,-571.5417276,-77.42768366,-570.9499512,-79.64555359,1025.333276
-570.0975344,-88.87939221,-573.0433124,-77.83398593,-572.4532471,-80.04647827,1026.888859
-571.5460559,-89.27370118,-574.5062951,-78.23010641,-573.9144287,-80.4381485,1028.40452
-573.0099069,-89.67107708,-575.9870216,-78.63215664,-575.3924561,-80.83676147,1029.938859
-574.491256,-90.07224035,-577.4861018,-79.03839039,-576.8878174,-81.24263763,1031.492007
-575.9216439,-90.45823509,-578.9417603,-79.43170758,-578.3370361,-81.63957214,1032.999866
-577.3568766,-90.84414751,-580.4167588,-79.82960486,-579.8009644,-82.04625702,1034.527591
-578.809846,-91.23267383,-581.9079888,-80.23128368,-581.2796021,-82.46266174,1036.071972
-580.2784161,-91.62314732,-583.415458,-80.63715624,-582.7724609,-82.88894653,1037.633124
-581.699493,-91.99971742,-584.8719734,-81.02878171,-584.213562,-83.30567169,1039.14137
-583.1435538,-92.38222688,-586.3400576,-81.42377099,-585.6674194,-83.72975159,1040.661662
-584.6090808,-92.77043111,-587.8198236,-81.82294412,-587.1343994,-84.15999603,1042.194322
-586.0881484,-93.16159599,-589.3127625,-82.22685536,-588.6140137,-84.59632874,1043.740935
-587.5879165,-93.55856363,-590.8162438,-82.63410011,-590.1060791,-85.03725433,1045.298595
-589.1037379,-93.96026256,-592.3314614,-83.04538254,-591.6108398,-85.48223877,1046.868639
-590.5636693,-94.34758721,-593.7885499,-83.44058426,-593.0583496,-85.91022491,1048.378371
-592.0407841,-94.73946536,-595.2543884,-83.83983153,-594.5171509,-86.34033203,1049.897608
-593.5280541,-95.13482369,-596.7310677,-84.24121831,-595.9868164,-86.77245331,1051.427867
-595.0298355,-95.53461026,-598.2170285,-84.64473517,-597.4674683,-87.20580292,1052.967641
-596.5422566,-95.9377407,-599.7133542,-85.04987514,-598.9589233,-87.64019012,1054.517844
-598.0659852,-96.34436448,-601.2192973,-85.45710707,-600.4609985,-88.07524109,1056.077877
-599.5995726,-96.75334271,-602.7349735,-85.86573175,-601.9732666,-88.51074219,1057.64767
-601.0764521,-97.14813661,-604.1852692,-86.25636222,-603.423645,-88.92472076,1059.149652
-602.5591555,-97.54439937,-605.6448888,-86.64838966,-604.8831787,-89.33805847,1060.661
-604.0508118,-97.94104179,-607.1118603,-87.04130053,-606.3510742,-89.75029755,1062.179679
-605.5472159,-98.33833383,-608.5861074,-87.43509093,-607.8262329,-90.16144562,1063.705613
-607.0539801,-98.73713065,-610.0630138,-87.82875095,-609.3068848,-90.56987762,1065.234083
-608.5662481,-99.13528128,-611.53971,-88.2213761,-610.7897949,-90.97389221,1066.762084
-610.0750734,-99.53020449,-613.0137997,-88.61181747,-612.270752,-91.37249756,1068.287005
-611.5826085,-99.92318701,-614.4823819,-89.00135196,-613.7486572,-91.76488495,1069.80637
-613.0816087,-100.3103385,-615.9464128,-89.38992682,-615.2219849,-92.15139008,1071.321091
-614.5713699,-100.690783,-617.4077204,-89.77174944,-616.6904907,-92.53285217,1072.831458
-616.0561544,-101.0661981,-618.8674432,-90.13728161,-618.1543579,-92.90940857,1074.336251
-617.5403658,-101.4381344,-620.3227563,-90.48615612,-619.6129761,-93.27997589,1075.832797
-619.0937545,-101.8215209,-621.8459889,-90.84091464,-621.1387939,-93.66241455,1077.396796
-620.6459491,-102.196871,-623.3619369,-91.18975806,-622.6592407,-94.0375824,1078.952363
-622.1969604,-102.5658496,-624.8682702,-91.538233,-624.1739502,-94.40450287,1080.498479
-623.743418,-102.9267461,-626.3682421,-91.88296242,-625.6836548,-94.76332092,1082.037555
-625.2860269,-103.2771863,-627.8674286,-92.22261583,-627.1918945,-95.11551666,1083.574736
-626.8346293,-103.6228835,-629.371513,-92.55398206,-628.7049561,-95.46229553,1085.114889
-628.3830119,-103.9589215,-630.8721101,-92.87965059,-630.2156372,-95.80168915,1086.650419
-629.939834,-104.2875101,-632.3676449,-93.19561017,-631.7249146,-96.13204193,1088.178966
-631.5017261,-104.6088356,-633.8597942,-93.50056922,-633.2332153,-96.45222473,1089.701959
-633.0553205,-104.9201779,-635.3559249,-93.7842897,-634.7404175,-96.76360321,1091.224754
-634.6027394,-105.2219465,-636.8555337,-94.0454505,-636.24646,-97.06716919,1092.746934
-636.1405906,-105.5128619,-638.3529024,-94.32067305,-637.7512207,-97.36460876,1094.269386
-637.6714145,-105.7923978,-639.8412899,-94.64322251,-639.2546997,-97.65721893,1095.792323
-639.2049243,-106.0637314,-641.3217885,-94.99465512,-640.7576294,-97.94464111,1097.31396
-640.7350213,-106.3241034,-642.7944472,-95.37936649,-642.258606,-98.22707367,1098.83604
-642.2675761,-106.5761126,-644.2568837,-95.81418047,-643.7595825,-98.50452423,1100.361748
-643.7875099,-106.8175567,-645.7028539,-96.35778529,-645.2594604,-98.7791748,1101.906525
-645.3122005,-107.0521995,-647.1356964,-96.95894139,-646.7579346,-99.04989624,1103.460367
-646.8400817,-107.2779667,-648.5762244,-97.5124251,-648.2555542,-99.31614685,1105.003567
-648.365518,-107.493804,-650.0423802,-97.92505373,-649.7526245,-99.57849884,1106.52668
-649.8945909,-107.7026804,-651.5338259,-98.18292579,-651.2491455,-99.83618927,1108.040255
-651.427972,-107.9034411,-653.0381706,-98.34810832,-652.7449341,-100.0882492,1109.553641
-652.9529113,-108.0957808,-654.54415,-98.50203242,-654.2399292,-100.3362122,1111.067466
-654.4810108,-108.2817293,-656.0411767,-98.69053404,-655.7339478,-100.5792389,1112.576314
-656.0071356,-108.4597404,-657.5366933,-98.87173405,-657.2263184,-100.8173141,1114.082768
-657.5314352,-108.6326139,-659.0312008,-99.04651161,-658.7176514,-101.0506363,1115.587461
-659.0565845,-108.7979916,-660.5247535,-99.21309719,-660.208313,-101.2789688,1117.090275
-660.5859475,-108.9587662,-662.0152214,-99.3720686,-661.6978149,-101.5010376,1118.589197
-662.1149431,-109.1139746,-663.5032694,-99.5244053,-663.1859131,-101.7164764,1120.085022
-663.644902,-109.2621097,-664.9889844,-99.67068711,-664.6730957,-101.924881,1121.577921
-665.1671719,-109.402488,-666.4761005,-99.80830673,-666.159668,-102.1276932,1123.071391
-666.7640036,-109.5438502,-668.0308425,-99.94527961,-667.7156982,-102.3330612,1124.632155
-668.3614343,-109.680859,-669.5832011,-100.0726692,-669.2706299,-102.5307846,1126.189732
-669.9593219,-109.8103005,-671.1338138,-100.1923066,-670.8250732,-102.7206039,1127.744953
-671.5527123,-109.9327281,-672.6840465,-100.3040459,-672.3786621,-102.9031448,1129.299208
-673.146429,-110.0478998,-674.2324506,-100.4080137,-673.9316406,-103.0781021,1130.851098
-674.7328545,-110.1553405,-675.7821592,-100.5031416,-675.4838867,-103.2468491,1132.403724
-676.3179453,-110.2552961,-677.3299794,-100.5909599,-677.0348511,-103.4092636,1133.954033
-677.9018918,-110.3484834,-678.8761685,-100.670884,-678.5847778,-103.5653,1135.502287
-679.4843557,-110.4324529,-680.4214715,-100.7394219,-680.1337891,-103.7150574,1137.049109
-681.0637084,-110.5095848,-681.9664634,-100.7992993,-681.6820068,-103.8589935,1138.595261
-682.6402385,-110.5772539,-683.5110402,-100.8506719,-683.2293091,-103.9975204,1140.140692
-684.2186505,-110.6375079,-685.053359,-100.8949021,-684.7761841,-104.1300507,1141.683644
-685.7973376,-110.6891776,-686.5931364,-100.9273795,-686.3217773,-104.2560501,1143.223764
-687.3767556,-110.73243,-688.1316395,-100.949846,-687.8673096,-104.3753128,1144.762431
-688.9561987,-110.7674075,-689.6682955,-100.9639981,-689.4123535,-104.4875412,1146.299153
-690.5340033,-110.7936084,-691.2034862,-100.9688314,-690.956543,-104.5927658,1147.834351
-692.1134805,-110.8107762,-692.7355903,-100.9660069,-692.5002441,-104.6903152,1149.366458
-693.6915338,-110.819083,-694.2660425,-100.9520732,-694.0431519,-104.7801514,1150.896973
-695.2719979,-110.8170207,-695.7928415,-100.930576,-695.5857544,-104.8614197,1152.423924
-696.8493735,-110.8053012,-697.3189039,-100.9009085,-697.1276855,-104.9345169,1153.950274
-698.4278148,-110.7833587,-698.8417178,-100.8642176,-698.6691895,-104.9988403,1155.47353
-700.0040544,-110.753749,-700.3642805,-100.8188646,-700.2106934,-105.0547333,1156.996768
-701.5775046,-110.7151021,-701.8872657,-100.7633425,-701.7521973,-105.1027145,1158.520765
-703.149614,-110.6640003,-703.4096324,-100.7007551,-703.2937012,-105.1429443,1160.044418
-704.7171269,-110.5988395,-704.9322784,-100.6305829,-704.8341675,-105.1761932,1161.56868
-706.2838721,-110.5199931,-706.4534101,-100.5534894,-706.3743286,-105.2023926,1163.091764
-707.8478322,-110.4316596,-707.9752875,-100.4705103,-707.9144897,-105.2220993,1164.615902
-709.4078774,-110.336047,-709.4988301,-100.3801722,-709.4544678,-105.2361679,1166.142121
-710.9660684,-110.2308253,-711.0206112,-100.2833306,-710.9934082,-105.244606,1167.66698
-712.5220325,-110.1200913,-712.5428258,-100.1818773,-712.5322266,-105.2478256,1169.192572
-714.0774931,-110.0049335,-714.0636586,-100.0759719,-714.0708618,-105.2456818,1170.717087
-715.6307577,-109.8826443,-715.5832683,-99.96429433,-715.6085205,-105.2383194,1172.240795
-717.1815335,-109.7559903,-717.1038238,-99.85082813,-717.1459961,-105.2262573,1173.765578
-718.7295663,-109.6286843,-718.6262421,-99.73744639,-718.6834106,-105.2101974,1175.292213
-720.2733037,-109.5005171,-720.1502104,-99.62204965,-720.2196045,-105.1910553,1176.820544
-721.8162644,-109.3712649,-721.6741696,-99.50577061,-721.7557373,-105.1689301,1178.348933
-723.3582514,-109.2427608,-723.1978072,-99.39017811,-723.2915039,-105.1439209,1179.876949
-724.8991066,-109.1147668,-724.7199442,-99.27536363,-724.8262939,-105.1159744,1181.40341
-726.4373673,-108.9876658,-726.2447806,-99.16075803,-726.3609009,-105.0858994,1182.932547
-727.9742313,-108.8610377,-727.7689309,-99.04645727,-727.8945923,-105.0538177,1184.460977
-729.5099261,-108.7352673,-729.2938635,-98.93236237,-729.4280396,-105.0200195,1185.990172
-731.046115,-108.610351,-730.8164487,-98.81866319,-730.9610596,-104.9840622,1187.516997
-732.58116,-108.4857299,-732.3388627,-98.70541461,-732.4934692,-104.9460983,1189.043617
-734.1153092,-108.3624598,-733.8616246,-98.59185544,-734.0255737,-104.9063187,1190.570607
-735.6485332,-108.2398129,-735.3845246,-98.4787859,-735.557251,-104.8648911,1192.097699
-737.1818726,-108.1176547,-736.9042026,-98.36591335,-737.0880127,-104.8213043,1193.621563
-738.7154276,-107.9956345,-738.4230079,-98.25284279,-738.6187744,-104.7753601,1195.144571
-740.247977,-107.8740287,-739.9425117,-98.13990281,-740.149231,-104.7273331,1196.668267
-741.7795223,-107.7523377,-741.4606942,-98.02682034,-741.6787109,-104.6771927,1198.190655
-743.3108106,-107.6325439,-742.9790007,-97.91367448,-743.2081299,-104.6249771,1199.713171
-744.8421582,-107.5120693,-744.4965785,-97.80037454,-744.7374878,-104.5705566,1201.234973
-746.3729649,-107.3914174,-746.0114119,-97.68708972,-746.2657471,-104.5136185,1202.754036
-747.9019933,-107.2718917,-747.5295771,-97.57347868,-747.7938232,-104.4549408,1204.276446
-749.4321269,-107.1525479,-749.0435695,-97.45967115,-749.3215332,-104.3936996,1205.79471
-750.961527,-107.0334396,-750.5578165,-97.34516245,-750.848877,-104.3300552,1207.313281
-752.4892667,-106.914461,-752.0739059,-97.23035658,-752.3756104,-104.2645721,1208.833711
-754.0170476,-106.7958029,-753.5897254,-97.11479918,-753.9023438,-104.1971817,1210.353929
-755.5438006,-106.6772111,-755.107709,-96.99884236,-755.4289551,-104.1283951,1211.876335
-757.0723602,-106.5591535,-756.616051,-96.88237902,-756.9543457,-104.0564651,1213.389166
-758.5996024,-106.4406035,-758.1278951,-96.76566688,-758.4797363,-103.9820938,1214.905509
-760.1250699,-106.321981,-759.6426172,-96.64853455,-760.0045776,-103.906044,1216.424753
-761.6507114,-106.2040352,-761.1537623,-96.53137037,-761.5286255,-103.8277435,1217.940433
-763.1744575,-106.0861586,-762.6691265,-96.41386963,-763.0523071,-103.7481384,1219.460346
-764.698053,-105.9678262,-764.1819526,-96.29713372,-764.5752563,-103.6668625,1220.977669
-766.2205833,-105.8494311,-765.6971431,-96.18073119,-766.0979614,-103.5844269,1222.497324
-767.7442518,-105.731084,-767.207553,-96.06546774,-767.6203613,-103.4998932,1224.012126
-769.2667562,-105.6120084,-768.7173244,-95.95053617,-769.1417236,-103.4133759,1225.526266
-770.7880133,-105.4928364,-770.2313518,-95.8362245,-770.6630859,-103.325676,1227.044602
-772.3108071,-105.3742048,-771.738133,-95.72299142,-772.1838989,-103.2354355,1228.555632
-773.8320311,-105.255256,-773.2478042,-95.61062359,-773.7041016,-103.1433487,1230.069479
-775.3542791,-105.1356064,-774.7532803,-95.49873029,-775.2241211,-103.0485535,1231.579108
-776.8750836,-105.0159119,-776.2598203,-95.38757068,-776.7431641,-102.9514847,1233.089743
-778.3949094,-104.8967731,-777.7686715,-95.27673905,-778.2618408,-102.852623,1234.60266
-779.9165115,-104.7766042,-779.2713803,-95.16597446,-779.7805176,-102.750679,1236.109445
-781.4362072,-104.6575915,-780.7767556,-95.05489505,-781.2980957,-102.6464615,1237.618913
-782.9541509,-104.5368681,-782.2873627,-94.9433753,-782.8154297,-102.5410004,1239.133631
-784.4734213,-104.4172485,-783.7937732,-94.83151562,-784.3327637,-102.4334183,1240.644189
-785.9905673,-104.2977505,-785.3032094,-94.71764281,-785.848999,-102.3246307,1242.157914
-787.5083706,-104.1787058,-786.8095513,-94.60293977,-787.3649902,-102.2139969,1243.668617
-789.0256028,-104.0595766,-788.3172488,-94.48675052,-788.8807373,-102.1018372,1245.180785
-790.5426708,-103.9405677,-789.8239441,-94.36898243,-790.3960571,-101.9880524,1246.692076
-792.0603691,-103.8207359,-791.3254099,-94.2497296,-791.9107056,-101.8717422,1248.19827
-793.5780732,-103.7016861,-792.8278291,-94.12880502,-793.425354,-101.7530365,1249.705548
-795.0944906,-103.5830833,-794.3312837,-94.00679636,-794.9390259,-101.6324005,1251.213945
-796.6118144,-103.4635569,-795.8301885,-93.88390666,-796.4523315,-101.5089264,1252.717879
-798.1276352,-103.3450419,-797.3355712,-93.75985907,-797.9655762,-101.3838806,1254.228364
-799.6432731,-103.2255921,-798.8360356,-93.6353331,-799.4775391,-101.2566147,1255.733987
-801.1597023,-103.106957,-800.3338255,-93.51084323,-800.9892578,-101.1265106,1257.236941
-802.6752625,-102.9876105,-801.8362465,-93.38556584,-802.5010986,-100.9944077,1258.744576
-804.1911649,-102.867468,-803.3334758,-93.26041888,-804.0119019,-100.8595276,1260.247027
-805.7083686,-102.7475048,-804.826663,-93.13617092,-805.5224609,-100.7209549,1261.745374
-807.2244621,-102.6267988,-806.3196832,-93.01263091,-807.0317383,-100.5789185,1263.243497
-808.7398632,-102.5058358,-807.8168838,-92.88938936,-808.5410156,-100.4340591,1264.745761
-810.2563269,-102.3845579,-809.3084308,-92.76686115,-810.0494385,-100.2853928,1266.242333
-811.771838,-102.2619365,-810.8022225,-92.64403575,-811.557251,-100.1333847,1267.741165
-813.2871288,-102.1389268,-812.2934847,-92.52139468,-813.0638428,-99.9777298,1269.237462
-814.8016289,-102.0149745,-813.7853778,-92.39859606,-814.569519,-99.81861115,1270.7344
-816.3161186,-101.8898462,-815.2740768,-92.27483983,-816.0739746,-99.65556335,1272.228235
-817.8292992,-101.7644561,-816.7657459,-92.14915403,-817.5776367,-99.48924255,1273.725189
-819.3428518,-101.6371675,-818.2530041,-92.02236937,-819.0800781,-99.31893921,1275.217842
-820.8553702,-101.5080472,-819.7403343,-91.89352569,-820.5812988,-99.14483643,1276.710742
-822.3675547,-101.3780576,-821.2264631,-91.7601952,-822.0814819,-98.96685028,1278.20284
-823.8798908,-101.2463664,-822.7100787,-91.62341682,-823.5806274,-98.78460693,1279.692747
-825.3921121,-101.1133319,-824.1920468,-91.48259603,-825.0786743,-98.59793854,1281.181391
-826.9044938,-100.9783494,-825.6699972,-91.33790273,-826.5751343,-98.40631104,1282.666407
-828.4168353,-100.840279,-827.1459627,-91.18822687,-828.0704346,-98.20942688,1284.149943
-829.9297432,-100.6998418,-828.618282,-91.03428182,-829.5643311,-98.00672913,1285.630288
-831.4422455,-100.5577706,-830.0901484,-90.87572581,-831.0568848,-97.79829407,1287.11067
-832.9553797,-100.4132247,-831.5582908,-90.71257765,-832.5478516,-97.58356476,1288.58785
-834.4681726,-100.2628923,-833.0250793,-90.54571564,-834.0374146,-97.36235046,1290.064099
-835.9816235,-100.1101806,-834.4898358,-90.37573167,-835.5255737,-97.1342926,1291.538686
-837.4950651,-99.95182906,-835.9534434,-90.20200012,-837.0123901,-96.89920044,1293.012568
-839.0082168,-99.78749735,-837.4155972,-90.0251544,-838.4974976,-96.65692139,1294.485378
-840.5217143,-99.61611995,-838.8760726,-89.84466662,-839.9812622,-96.40703583,1295.956963
-842.0352684,-99.43856224,-840.336005,-89.66027409,-841.4636841,-96.14942169,1297.428494
-843.5486191,-99.25397555,-841.7970607,-89.47240989,-842.9451904,-95.88413239,1298.901578
-845.0620962,-99.06202168,-843.257152,-89.28144242,-844.4252319,-95.61100006,1300.374105
-846.5754342,-98.86353855,-844.7185457,-89.08721409,-845.9042969,-95.3300705,1301.848349
-848.0887879,-98.65735025,-846.1792784,-88.88837656,-847.381958,-95.04123688,1303.322553
-849.6017494,-98.44247451,-847.6400429,-88.68492221,-848.8582764,-94.74443054,1304.797418
-851.1143672,-98.21914406,-849.100511,-88.47699698,-850.3330688,-94.43956757,1306.272613
-852.6259792,-97.98774975,-850.5617615,-88.26352329,-851.8063965,-94.1268158,1307.749374
-854.1357617,-97.74713417,-852.0240994,-88.04444287,-853.2781372,-93.80651093,1309.228032
